dummy,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
1,9/9/2014,3,1.5,1730,5750,1,0,0,3,7,1250,480,1947,0,98116,47.5645,-122.397,1370,5750,5.5
1,12/17/2014,1,1,1090,32010,1,0,0,4,6,1090,0,1958,0,98014,47.6928,-121.87,1870,25346,5.988
1,10/16/2014,4,2,1960,30480,1,0,2,4,7,1060,900,1972,0,98022,47.1924,-121.988,1460,8914,2.75
1,6/30/2014,2,1,1320,9967,1,0,0,3,6,940,380,1919,0,98108,47.5693,-122.296,1970,7587,2.55
1,1/26/2015,3,2,1420,3600,1.5,0,0,4,7,1420,0,1904,0,98119,47.6367,-122.364,1250,3600,7.16
1,4/8/2015,4,2,2350,4815,1.5,0,0,4,7,1450,900,1914,0,98103,47.6681,-122.338,1640,4013,7.675
1,3/10/2015,2,2,1580,5203,1,0,0,3,8,1580,0,2004,0,98053,47.7174,-122.032,1560,4770,4.95
1,9/29/2014,3,1,1230,171190,1,0,0,3,7,1230,0,1973,0,98070,47.4397,-122.46,1550,15450,2.75
1,7/8/2014,3,1,910,10575,1,0,0,4,7,910,0,1968,0,98003,47.2741,-122.301,1470,10425,1.9
1,1/12/2015,4,2.5,2500,12090,1,0,0,3,9,2500,0,1983,0,98074,47.6346,-122.045,3380,12760,5.65
1,3/18/2015,3,2.25,2380,6000,2,0,0,5,9,1650,730,1931,0,98199,47.6472,-122.393,2000,6000,8.86
1,12/10/2014,5,2.5,2750,12350,2,0,0,3,8,2750,0,1987,0,98031,47.419,-122.206,1650,9810,3.57
1,4/27/2015,5,2.5,4310,28008,2,0,0,3,10,4310,0,1988,0,98053,47.6662,-122.056,3170,28559,11.3
1,7/22/2014,3,2.5,2630,185130,2,0,0,3,9,2630,0,1991,0,98014,47.7035,-121.894,2630,210394,4.75
1,10/3/2014,3,1.75,2290,44866,1,0,0,3,8,1390,900,1981,0,98077,47.7398,-122.041,2410,44866,4.5
1,5/12/2014,4,2.5,2350,3150,1.5,0,0,4,8,1690,660,1910,0,98103,47.6605,-122.335,1750,3150,8.703
1,12/22/2014,3,1.5,1380,4290,1,0,0,3,7,1080,300,1955,0,98107,47.674,-122.379,1510,3900,6.5
1,8/26/2014,3,2.5,1750,4797,2,0,0,4,7,1750,0,1991,0,98033,47.6954,-122.199,1750,4293,5.75
1,11/19/2014,2,1.5,1078,1263,2,0,0,3,7,1078,0,1990,0,98028,47.7532,-122.244,1078,1263,2.4
1,11/17/2014,4,2,1830,21183,1,0,0,4,7,1060,770,1966,0,98059,47.4826,-122.128,1950,6120,3.83
1,12/4/2014,3,2.75,2000,7204,1,0,0,5,7,1250,750,1960,0,98006,47.565,-122.116,2480,17633,5.38
1,8/1/2014,2,2,1370,4866,1,0,0,3,8,1370,0,2005,0,98053,47.704,-122.012,1365,4784,4.315
1,10/29/2014,4,1,1190,8875,1.5,0,0,4,7,1190,0,1946,0,98155,47.7487,-122.303,1190,8875,2.76693
1,6/25/2014,2,1,2060,8398,1,0,0,3,7,1260,800,1962,0,98168,47.509,-122.324,1690,13495,2.7
1,5/11/2015,2,1.5,960,1829,2,0,0,3,7,960,0,2005,0,98122,47.6032,-122.308,1470,1829,3.8618
1,8/4/2014,3,1.5,2500,6000,1.5,0,0,5,7,1730,770,1941,1984,98106,47.5297,-122.354,1340,5000,4.17
1,9/11/2014,4,2.5,3320,38032,2,0,0,4,10,3320,0,1991,0,98077,47.7478,-122.036,3270,37804,8.05
1,7/28/2014,3,2.5,1590,3121,2,0,0,3,7,1590,0,1994,0,98118,47.5515,-122.284,1090,4900,2.99
1,7/22/2014,5,3.5,2720,11454,2,0,0,3,9,1830,890,1988,0,98052,47.6466,-122.119,2920,11310,7.4
1,4/14/2015,2,1,1180,7200,1,0,0,4,6,1180,0,1949,0,98133,47.7475,-122.342,1180,7200,3.36
1,10/1/2014,3,1.5,1600,4128,1.5,0,0,3,8,1250,350,1906,0,98122,47.6122,-122.297,1540,3976,6.25
1,5/12/2014,3,2.5,2920,34527,1,0,4,4,9,1800,1120,1954,1983,98116,47.5799,-122.4,2480,7933,10.2
1,5/30/2014,3,1.75,1510,44000,1,0,0,3,7,1240,270,1989,0,98045,47.4851,-121.716,2290,36242,4.25
1,9/24/2014,4,1,2290,6300,1.5,0,4,4,7,2150,140,1921,0,98144,47.5917,-122.29,2390,6300,8.25
1,6/19/2014,4,1.75,1530,8750,1.5,0,0,4,7,1530,0,1968,0,98058,47.4556,-122.157,1390,8750,2.699
1,8/4/2014,3,2,1860,12944,1,0,0,3,9,1860,0,2002,0,98058,47.4298,-122.102,2500,29279,4
1,7/8/2014,4,3.5,3960,6654,2,0,0,3,10,2850,1110,2006,0,98199,47.6461,-122.389,2840,6400,12
1,4/20/2015,4,2.25,2580,8820,1,0,0,4,9,1620,960,1967,0,98023,47.3122,-122.376,2140,8400,3.05
1,6/11/2014,6,3,4250,4400,2.5,0,0,4,7,3020,1230,1902,0,98118,47.5584,-122.283,1520,4950,6.65
1,6/23/2014,3,2.5,1900,3255,2,0,0,3,8,1900,0,1988,2000,98007,47.6075,-122.147,1880,3350,5.5
1,6/11/2014,2,1.5,982,846,2,0,0,3,8,806,176,2006,0,98133,47.7034,-122.345,1010,3844,2.5
1,3/31/2015,4,2.5,2370,9679,2,0,0,3,8,2370,0,1984,0,98027,47.5631,-122.085,2290,7944,6.75
1,5/5/2015,1,0.75,940,87120,1,0,0,3,6,940,0,1944,0,98019,47.7182,-121.956,1930,165528,2.5
1,5/7/2014,3,2.25,1770,8165,2,0,0,3,7,1770,0,1977,0,98034,47.7166,-122.236,1650,8165,4.2
1,11/25/2014,4,2.5,2420,5006,2,0,0,3,8,2420,0,2013,0,98059,47.4795,-122.126,2750,5471,5.05
1,4/25/2015,3,1,1200,7810,1,0,0,4,7,1200,0,1967,0,98038,47.3631,-122.05,1590,7800,2.39
1,4/21/2015,2,1,1130,5236,1,0,0,4,6,1130,0,1942,0,98146,47.5103,-122.386,1010,5320,3.845
1,8/7/2014,2,1,880,5500,1,0,0,3,6,880,0,1904,0,98118,47.5573,-122.289,1080,5500,2.92
1,5/9/2014,3,1.75,1780,120661,1,0,0,4,6,1780,0,1979,0,98019,47.7731,-121.897,1440,25000,3.369
1,9/17/2014,3,3.25,1290,1230,2,0,2,3,9,1090,200,2008,0,98119,47.6367,-122.37,1710,1797,5.9
1,10/17/2014,4,3.5,4320,8490,2,0,0,3,10,3280,1040,2005,0,98029,47.5568,-122.029,4030,11008,10.4
1,8/1/2014,3,2.5,1470,1204,3,0,0,3,8,1470,0,2006,0,98117,47.6998,-122.366,1460,1245,4.08
1,3/30/2015,3,2,1300,22605,1,0,0,3,7,1300,0,1998,0,98056,47.5337,-122.187,2250,10215,4.69
1,7/22/2014,4,1,1630,8400,1,0,0,3,6,1630,0,1962,0,98023,47.3052,-122.362,1190,8989,2.0995
1,10/9/2014,4,2.25,2240,11034,2,0,0,3,8,2240,0,1976,0,98004,47.5894,-122.195,2300,11550,9.8
1,6/6/2014,4,2.25,1900,8600,1,0,0,4,8,1900,0,1975,0,98023,47.3102,-122.381,2120,8000,2.7
1,4/26/2015,3,1.75,1560,9452,1,0,0,4,8,1560,0,1974,0,98056,47.5197,-122.18,2200,9985,4.25
1,2/14/2015,3,2.5,3400,12442,2,0,0,3,9,3400,0,2001,0,98075,47.5611,-122.032,3250,8635,8.15
1,8/11/2014,4,2.75,3390,6298,2,0,0,3,9,3390,0,2011,0,98074,47.5906,-122.062,3390,7111,8.599
1,7/8/2014,3,1.5,1010,7683,1.5,0,0,5,7,1010,0,1953,0,98125,47.72,-122.318,1550,7271,4.05
1,5/14/2014,4,2.75,1680,11180,1,0,0,4,7,1680,0,1966,0,98052,47.6557,-122.127,2400,9627,6.25
1,8/19/2014,3,1.75,1310,9761,1,0,0,3,7,1310,0,1967,0,98034,47.721,-122.228,1490,9600,3
1,9/18/2014,3,2.5,2517,3900,2,0,0,3,8,2517,0,2014,0,98092,47.3211,-122.182,2390,7108,3.539
1,10/28/2014,3,2.25,1820,19602,1,0,0,4,7,1820,0,1964,0,98001,47.331,-122.286,1520,8773,2.775
1,4/20/2015,5,2.5,2020,8250,1,0,0,4,8,1430,590,1978,0,98058,47.4432,-122.135,1680,8959,3.465
1,7/15/2014,3,1,1210,9730,1,0,0,4,7,1210,0,1953,0,98133,47.762,-122.355,1470,9730,3.1
1,8/18/2014,3,1.75,1820,34800,1,0,0,4,6,1820,0,1967,0,98027,47.4616,-121.98,2570,52707,3.77
1,3/2/2015,4,2.5,2570,7173,2,0,0,3,8,2570,0,2005,0,98052,47.7073,-122.11,2630,6026,7.19
1,11/20/2014,3,2.25,1760,5421,2,0,0,3,7,1760,0,1991,0,98038,47.3484,-122.037,1570,6000,3
1,2/10/2015,3,2.25,1530,3056,2,0,0,3,7,1530,0,2003,0,98053,47.6817,-122.035,1560,3064,4.48
1,6/10/2014,3,1.75,1870,7189,1,0,0,3,7,1270,600,1959,0,98118,47.5412,-122.27,1780,6200,4.33
1,1/16/2015,3,1.75,1390,9328,1,0,0,4,7,1390,0,1987,0,98092,47.2766,-122.146,1550,8374,2.185
1,2/17/2015,5,2.5,2840,9425,1,0,0,4,7,1590,1250,1962,0,98155,47.7609,-122.297,1900,11600,4.25
1,2/10/2015,2,1,790,5150,1,0,0,4,6,790,0,1948,0,98118,47.5528,-122.272,1460,5150,3.42888
1,11/17/2014,3,2.5,2690,17461,2,0,3,3,10,2690,0,1997,0,98074,47.654,-122.088,3610,16887,8.05
1,2/25/2015,3,1.75,1520,12246,1,0,0,4,6,1520,0,1971,0,98010,47.3434,-122.049,1460,12246,2.35
1,7/18/2014,3,2.25,1940,217800,2,0,0,3,9,1940,0,1990,0,98024,47.5636,-121.932,2580,83558,5.29
1,9/11/2014,3,1,1210,8505,1.5,0,0,3,7,1210,0,1958,0,98106,47.5389,-122.353,1430,8505,3.15
1,4/30/2015,3,1,1150,8924,1,0,0,3,6,1150,0,1943,0,98030,47.3865,-122.217,1492,8924,1.75
1,5/12/2014,3,2,2560,216777,1,0,0,3,8,2560,0,1986,0,98092,47.295,-122.086,2360,108463,5.6
1,8/25/2014,4,2.25,2360,8616,2,0,0,4,8,2360,0,1974,0,98033,47.6495,-122.198,2360,9337,7.525
1,4/14/2015,4,2.5,2518,4663,2,0,0,3,8,2518,0,2005,0,98075,47.5894,-122.017,2280,4525,6.43
1,10/22/2014,3,1.75,1410,7215,1,0,0,3,7,1410,0,1967,0,98034,47.7343,-122.193,1550,7600,3.83
1,8/23/2014,2,2,1340,7605,1,0,0,3,7,1340,0,1992,0,98022,47.1936,-121.981,1670,7136,2.3
1,3/19/2015,4,2.5,3040,20682,2,0,0,3,7,3040,0,2000,0,98019,47.7245,-121.959,2670,9742,4.68
1,5/28/2014,2,2.5,1050,1609,2,0,0,3,7,1050,0,2005,0,98144,47.5854,-122.313,1120,1693,3.25
1,3/18/2015,2,1,950,6350,1,0,0,3,7,950,0,1951,0,98106,47.528,-122.352,1080,7620,2.87
1,10/9/2014,3,1,810,5240,1,0,0,3,6,810,0,1942,0,98166,47.4734,-122.35,1700,5245,2.15
1,2/27/2015,4,2.5,2270,8391,2,0,0,3,8,2270,0,1988,0,98029,47.574,-122.013,2420,8391,6.43
1,7/1/2014,2,1,1050,5000,1,0,0,5,7,1050,0,1907,0,98107,47.6699,-122.369,1340,5000,5.15
1,8/8/2014,2,1.5,1150,3927,2,0,0,3,7,1150,0,1982,0,98034,47.7248,-122.162,1400,3425,3
1,10/23/2014,3,1.5,1280,7742,1,0,0,3,7,1280,0,1973,0,98001,47.3323,-122.276,1566,7696,1.65
1,6/30/2014,4,2,2120,3360,2,0,0,3,9,2120,0,1905,0,98112,47.6227,-122.31,2090,3600,12
1,5/12/2015,2,1,1420,3100,1,0,0,3,7,820,600,1924,0,98107,47.6737,-122.365,1420,3915,5.5
1,4/30/2015,2,2.25,1550,2285,2,0,0,3,8,1550,0,2007,0,98106,47.5398,-122.369,1550,2135,3.25
1,5/5/2014,4,1,1390,4240,1,0,0,3,7,1050,340,1924,0,98103,47.6596,-122.338,1810,4240,6.571
1,2/27/2015,3,2,1500,7828,1,0,0,4,7,1500,0,1967,0,98058,47.4484,-122.158,1500,7700,3.15
1,3/6/2015,3,1.75,1630,11475,1,0,0,4,7,1330,300,1979,0,98045,47.4635,-121.746,1630,11475,3.08
1,4/15/2015,3,1.75,1650,5000,1.5,0,0,4,8,1650,0,1900,0,98107,47.6743,-122.371,1630,5000,7.3
1,10/31/2014,3,2.25,1520,7930,1,0,0,3,7,1160,360,1988,0,98038,47.3605,-122.049,1530,7930,2.7
1,12/9/2014,4,2.5,2820,6666,2,0,0,3,9,2820,0,2007,0,98038,47.3473,-122.031,1880,7200,3.985
1,4/27/2015,4,2.5,4280,12796,2,0,0,3,11,3400,880,1999,0,98006,47.5588,-122.124,3520,9593,12
1,3/26/2015,3,3,4040,7200,1.5,0,2,4,9,3340,700,1930,0,98112,47.6288,-122.284,3450,10800,22.5
1,1/28/2015,4,2.5,2570,10155,2,0,0,3,9,2570,0,1994,0,98030,47.3842,-122.17,2770,10155,3.79
1,2/11/2015,3,1,3180,27586,1,0,0,3,8,1400,1780,1969,0,98022,47.1986,-121.967,2180,27586,3.4
1,6/20/2014,4,3.5,2970,14486,2,0,0,3,9,2340,630,1997,0,98040,47.5627,-122.215,3680,14486,9.05
1,6/15/2014,5,3,2430,8000,1,0,0,4,7,1370,1060,1957,0,98008,47.603,-122.12,1770,8000,5.06
1,5/21/2014,2,0.75,850,7710,1,0,2,5,6,550,300,1909,0,98108,47.5588,-122.301,2500,6022,3.6
1,7/11/2014,3,2.5,2350,9051,1,0,0,4,8,1570,780,1966,0,98023,47.3126,-122.364,2270,8748,2.35
1,6/10/2014,4,1.75,2320,4322,1,0,0,3,7,1140,1180,1910,0,98144,47.5755,-122.289,1820,4322,4.8
1,5/27/2014,3,1,1210,3328,1.5,0,0,4,7,1210,0,1924,0,98107,47.6729,-122.363,1640,3333,5.29
1,11/7/2014,3,2,2060,7000,1,0,0,4,9,2060,0,1988,0,98029,47.5644,-122.012,2110,7000,5.74
1,7/8/2014,4,2.75,2310,4020,3,0,0,5,8,2310,0,1979,0,98122,47.6154,-122.291,2270,3750,8.9
1,4/29/2015,2,1,770,8600,1,0,0,4,4,770,0,1914,0,98027,47.5325,-122.031,1420,6960,2.48
1,10/28/2014,3,2.5,1690,1479,3,0,0,3,8,1420,270,2005,0,98122,47.6022,-122.311,1280,1253,4.92
1,8/11/2014,4,2.5,2490,5647,2,0,0,3,8,2490,0,2014,0,98052,47.7043,-122.114,2970,5450,7.78983
1,9/16/2014,4,1,1080,6095,1.5,0,0,4,6,1080,0,1924,0,98103,47.6962,-122.346,1200,5060,4.25
1,6/3/2014,2,1,1230,6600,1,0,0,3,7,1130,100,1906,0,98118,47.5573,-122.282,1260,5060,4.4
1,11/20/2014,3,2.5,2100,6825,2,0,0,3,8,2100,0,1994,0,98055,47.4314,-122.189,2180,7614,3.05
1,8/26/2014,3,1.75,1730,9211,1,0,0,3,8,1730,0,1961,0,98125,47.7149,-122.322,1440,9211,4
1,1/30/2015,4,1.5,2650,34000,2,0,0,4,7,2650,0,1930,0,98028,47.7516,-122.237,1960,34000,6.15
1,1/30/2015,3,1.75,1700,9840,1,0,0,4,8,1200,500,1976,0,98027,47.5192,-122.046,2040,14169,5.02775
1,3/18/2015,2,2,1080,5000,1,0,0,5,6,1080,0,1923,0,98117,47.6826,-122.394,1530,5000,4.6
1,10/22/2014,5,3.5,3400,9804,2,0,0,3,9,2550,850,2008,0,98118,47.543,-122.266,2380,7440,9.7
1,9/25/2014,5,2.5,2340,5670,2,0,0,3,7,2340,0,2009,0,98059,47.4913,-122.152,2190,4869,3.92
1,6/20/2014,4,2.5,2040,21781,2,0,0,3,8,2040,0,1994,0,98014,47.6458,-121.904,2410,21781,4.435
1,8/12/2014,2,1.5,1400,9031,1,0,0,3,7,960,440,1982,0,98023,47.2915,-122.368,1450,7658,1.9
1,10/15/2014,3,1.5,1420,7520,1,0,0,4,7,1420,0,1956,0,98007,47.601,-122.134,2000,7520,4.13107
1,6/23/2014,3,1.5,1270,2356,2,0,0,3,7,1270,0,2012,0,98108,47.5671,-122.298,1490,2175,1.60797
1,6/23/2014,4,1.75,1700,20283,1.5,0,0,3,7,1340,360,1965,0,98019,47.7694,-121.903,1680,21369,4
1,12/23/2014,4,2.5,2940,7590,2,0,0,3,9,2940,0,1991,0,98058,47.4341,-122.16,2550,8360,4.35
1,5/4/2015,4,3.25,5050,20100,1.5,0,2,3,11,4750,300,1982,2008,98004,47.6312,-122.223,3890,20060,29
1,7/25/2014,4,2.5,2490,40608,2,0,0,3,9,2490,0,1997,0,98053,47.6507,-122.004,3170,45441,6.35
1,4/22/2015,3,1,1440,2618,1.5,0,0,4,7,1440,0,1906,0,98103,47.6582,-122.336,1850,3990,7.05
1,9/12/2014,4,2.75,2280,3200,1.5,0,0,5,8,1520,760,1931,0,98105,47.6709,-122.282,1970,4687,6.75
1,8/15/2014,5,3.5,4370,12240,2,0,0,3,11,3270,1100,1990,0,98004,47.582,-122.199,2980,12800,15
1,6/27/2014,4,3,2530,10000,2,0,0,3,7,2530,0,2013,0,98148,47.431,-122.335,1420,9898,4.59
1,4/28/2015,4,1.5,1700,8400,1,0,0,3,7,1700,0,1953,0,98177,47.7677,-122.359,1750,8475,5.02
1,9/24/2014,3,2,1710,8910,1,0,0,5,7,1710,0,1953,0,98133,47.7719,-122.338,1430,8493,3.9
1,8/26/2014,2,1,2150,4500,1.5,0,0,3,7,1260,890,1917,0,98118,47.5158,-122.267,1590,5010,2.35
1,7/18/2014,3,1,960,10761,1,0,0,4,6,960,0,1962,0,98002,47.2819,-122.224,960,10761,1.93
1,5/21/2014,3,1.75,1230,13056,1,0,0,4,7,1230,0,1962,0,98001,47.3171,-122.279,1690,15750,1.75
1,4/7/2015,4,2.5,1860,3840,1.5,0,0,3,7,1170,690,1928,2014,98117,47.6886,-122.359,1400,3840,7.15
1,11/29/2014,4,2.5,3216,5902,2,0,0,3,9,3216,0,2014,0,98030,47.3425,-122.179,2815,4916,4.98445
1,3/3/2015,2,1,860,5000,1,0,0,3,6,860,0,1915,1945,98146,47.5133,-122.356,1220,5000,2.56
1,10/21/2014,4,2.75,2200,9676,1,0,0,3,8,1500,700,1979,0,98028,47.7713,-122.259,2120,9585,4.6
1,8/26/2014,4,2.5,2470,5954,2,0,0,3,8,2470,0,2013,0,98028,47.7685,-122.236,2470,4800,5.5
1,11/17/2014,4,1.75,1420,7500,1,0,0,4,7,1080,340,1981,0,98031,47.4025,-122.176,1500,7260,2.685
1,6/26/2014,4,2.75,2110,8751,1,0,0,3,7,1510,600,1962,0,98011,47.7617,-122.215,1660,10295,4.35
1,4/30/2015,3,1.5,1430,8861,1,0,0,3,7,1430,0,1956,0,98188,47.4454,-122.289,1080,9425,2.8
1,10/21/2014,4,1,1130,13927,1.5,0,0,3,6,1130,0,1929,0,98168,47.4939,-122.3,1800,8274,1.822
1,6/20/2014,4,3,2240,8504,2,0,0,3,7,2240,0,1992,0,98155,47.7348,-122.295,1570,8460,3.37
1,5/6/2015,3,2.25,1250,811,3,0,0,3,8,1250,0,2014,0,98136,47.5419,-122.388,1250,1232,4.1995
1,7/17/2014,3,1.75,1290,7210,1,0,0,3,7,1290,0,1984,0,98023,47.2889,-122.363,1350,7509,2.05
1,12/23/2014,4,2.25,2380,122038,2,0,0,4,8,2380,0,1984,0,98022,47.2624,-122.015,2030,48000,3.3
1,10/23/2014,3,1.75,1720,9775,1,0,0,3,8,1720,0,1978,0,98032,47.3731,-122.286,1970,8400,1.69
1,1/16/2015,3,1.75,2140,5808,1,0,1,3,7,1070,1070,1947,0,98119,47.6435,-122.373,1930,5808,6.2
1,1/27/2015,3,1.5,1460,9879,1,0,0,3,7,1460,0,1956,0,98008,47.6346,-122.127,1610,10050,4.65
1,10/6/2014,4,2.5,2300,219106,1,0,0,4,7,1840,460,1958,0,98038,47.4044,-121.963,2120,123710,3.525
1,8/12/2014,3,1,1040,7500,1,0,0,4,6,1040,0,1954,0,98198,47.4206,-122.316,1270,8000,1.725
1,5/15/2014,3,2.5,2700,7434,2,0,0,3,9,2700,0,1991,0,98072,47.7434,-122.174,2660,8405,5.25
1,10/29/2014,3,3.25,1680,1478,2,0,0,3,8,1360,320,2009,0,98126,47.5674,-122.369,1530,2753,3.99
1,7/23/2014,4,2.5,2580,3943,2,0,0,3,8,2580,0,2013,0,98033,47.6853,-122.21,1700,5772,8.99
1,4/7/2015,3,2.5,1776,1248,3,0,0,3,8,1604,172,2006,0,98103,47.6539,-122.352,1780,1248,6.2
1,2/18/2015,2,1.75,1510,851,3,0,0,3,8,1420,90,2013,0,98107,47.6536,-122.358,1300,1338,6.225
1,9/25/2014,3,1.75,1620,3360,1,0,0,5,7,980,640,1927,0,98117,47.6886,-122.361,1400,3840,5.325
1,11/5/2014,4,1,1590,7085,1.5,0,0,3,6,1590,0,1944,0,98125,47.7315,-122.305,1320,7085,3.65
1,6/25/2014,4,2.75,3110,49765,1,0,0,4,8,3110,0,1958,1972,98010,47.3343,-122.044,1880,19709,5.315
1,6/24/2014,2,1.75,1210,7507,1,0,0,3,7,1210,0,1982,0,98034,47.7078,-122.234,1840,7500,3.425
1,11/18/2014,3,2.5,2540,40106,2,0,0,3,10,2540,0,1991,0,98074,47.6037,-122.043,3190,71797,5.1
1,6/10/2014,5,3.25,3230,3825,2,0,0,3,9,2480,750,2014,0,98117,47.6785,-122.392,1480,5100,10.6
1,8/31/2014,5,1.75,1320,38125,1,0,0,4,7,1120,200,1947,0,98198,47.3937,-122.323,2360,15070,3.8
1,9/16/2014,3,2.25,2280,8500,1,0,0,4,7,1680,600,1977,0,98034,47.7211,-122.166,1890,7700,4.1995
1,8/22/2014,3,1,940,4700,1,0,0,4,6,940,0,1942,0,98146,47.5117,-122.378,1020,5700,2.67
1,3/18/2015,4,2.5,3250,4650,2,0,0,3,8,3250,0,2007,0,98031,47.4004,-122.203,2960,4650,3.535
1,2/13/2015,3,1.75,1320,7725,1,0,0,3,8,1320,0,1978,0,98058,47.4425,-122.133,2020,7210,3.9
1,7/31/2014,4,3.5,4370,18361,2,0,0,3,11,4370,0,2001,0,98065,47.544,-121.872,4190,13641,11.5
1,12/31/2014,3,2.5,2300,18540,1,0,0,3,8,1800,500,1961,0,98177,47.7767,-122.369,2460,18540,5.79
1,6/26/2014,3,3,2410,7479,2,0,2,3,7,2410,0,1942,1988,98155,47.7394,-122.288,2610,7479,5.37
1,8/4/2014,2,1,1330,4140,1,0,0,4,7,930,400,1919,1940,98115,47.6802,-122.306,1410,5100,4.435
1,5/21/2014,3,2,1170,7258,1,0,0,3,7,1170,0,1984,0,98001,47.3333,-122.266,1410,7750,2.5
1,4/22/2015,2,1,760,6000,1,0,0,3,6,760,0,1942,0,98199,47.646,-122.384,1360,6000,3.75
1,3/18/2015,3,2.25,1410,905,3,0,0,3,9,1410,0,2014,0,98116,47.5818,-122.402,1510,1352,5.295
1,6/9/2014,3,2.5,1480,1590,2,0,0,3,8,1150,330,2010,0,98106,47.5302,-122.362,1480,5761,3.15
1,6/20/2014,4,3,3740,30884,2,0,0,3,9,3060,680,1988,0,98072,47.7505,-122.117,3240,37031,8.69
1,4/24/2015,4,2.25,2510,133729,2,0,0,4,8,2510,0,1977,0,98027,47.4569,-122.02,2510,69696,7.885
1,8/15/2014,4,3.5,3700,13175,2,0,0,4,11,3700,0,1989,0,98006,47.5471,-122.133,3880,15508,12.9
1,10/6/2014,4,3,2720,4800,1.5,0,0,5,8,1790,930,1928,0,98105,47.6595,-122.283,2260,4800,10.2
1,12/5/2014,5,3,2560,12480,1,0,0,3,8,1590,970,2012,0,98155,47.7657,-122.284,2500,17299,5.65
1,5/1/2015,3,1.75,1210,8864,1,0,0,3,7,1210,0,1985,0,98042,47.3639,-122.08,1510,8062,2.445
1,7/18/2014,4,1,1900,9000,1,0,0,4,7,1290,610,1948,0,98166,47.4629,-122.361,1950,10800,3.27
1,9/17/2014,2,1.5,1200,5773,2,0,0,3,7,1200,0,1985,0,98055,47.4723,-122.19,1530,4576,2.5
1,2/24/2015,3,1,1540,9800,1,0,0,4,7,1540,0,1950,0,98155,47.7604,-122.329,1560,9450,3.5
1,6/9/2014,3,2,1350,11805,1,0,0,3,7,1350,0,1986,0,98019,47.7313,-121.971,1350,14200,3.25
1,7/10/2014,2,1,840,3840,1,0,0,4,7,840,0,1926,0,98117,47.684,-122.378,1310,3840,4.45
1,4/3/2015,5,1.75,1730,10368,1,0,0,5,7,1010,720,1963,0,98059,47.5008,-122.162,1730,7728,2.68
1,1/24/2015,3,3,2990,30869,2,0,0,3,10,2990,0,1951,2003,98155,47.7602,-122.278,1750,15802,9
1,5/6/2014,3,2.25,1970,11088,1,0,0,4,8,1180,790,1967,0,98155,47.7651,-122.277,1970,10470,4.65
1,9/23/2014,2,1,1040,4172,1,0,0,3,7,1040,0,1946,0,98112,47.6308,-122.302,3120,4800,3.7
1,10/23/2014,4,2.5,2643,5750,2,0,0,3,8,2643,0,2012,0,98030,47.3519,-122.173,2406,5772,3.7695
1,11/14/2014,3,1.5,2140,3600,2,0,0,3,9,1900,240,1925,0,98119,47.6337,-122.365,2020,4800,9.4
1,7/31/2014,3,1.75,1800,5700,1,0,0,4,8,1000,800,1941,0,98119,47.6491,-122.367,1680,5350,7.4995
1,8/6/2014,3,3.25,3890,3452,2,0,0,3,12,2890,1000,2006,0,98102,47.626,-122.323,2860,2199,22.5
1,4/22/2015,6,5,2850,6600,2,0,0,3,7,2850,0,1994,0,98033,47.6813,-122.187,1870,9900,6.55
1,7/14/2014,3,1.75,1630,1500,3,0,0,3,8,1630,0,2014,0,98103,47.6536,-122.354,1570,1335,6.1
1,10/15/2014,4,2.75,2920,4500,2,0,0,3,9,2920,0,1999,0,98006,47.5646,-122.124,2920,4505,7.3
1,12/9/2014,3,1.5,1100,33600,1,0,0,3,7,1100,0,1967,0,98001,47.3185,-122.29,1570,32700,2.15
1,12/11/2014,3,3.25,1480,1192,2,0,0,3,8,1180,300,2013,0,98106,47.5556,-122.363,1330,1094,3.2
1,5/5/2015,3,1.75,1510,18439,1,0,0,3,7,1510,0,1971,0,98027,47.5491,-122.046,1600,34326,3.74
1,8/20/2014,2,2,1490,1627,2,0,0,3,8,1190,300,2009,0,98126,47.5455,-122.375,1400,1498,3.27
1,1/5/2015,3,2.75,2950,6667,2,0,0,3,9,2950,0,2003,0,98029,47.5577,-122.026,3340,6667,7.39
1,9/29/2014,4,2.5,3860,5130,2,0,0,3,8,2930,930,2004,0,98065,47.5387,-121.879,3130,6163,6.81
1,1/26/2015,4,3.5,3010,6202,2,0,0,3,9,3010,0,2005,0,98029,47.5533,-121.993,2520,5001,7.69
1,9/17/2014,3,1,1850,5775,2,0,0,3,6,1740,110,1928,0,98108,47.5446,-122.296,1520,3578,3.3
1,8/12/2014,3,1,1440,4300,1.5,0,0,3,8,1440,0,1929,0,98117,47.6847,-122.372,1640,4500,6
1,8/22/2014,3,1.75,1930,10183,1,0,0,4,8,1480,450,1975,0,98006,47.5624,-122.135,2320,10000,5.83
1,5/30/2014,3,1.75,2580,11000,1,0,0,4,7,1290,1290,1951,0,98006,47.5646,-122.181,2280,17643,4.599
1,9/4/2014,6,3.25,3750,14150,2,0,2,5,9,2750,1000,1936,1968,98117,47.6999,-122.393,2140,7968,12.5
1,8/19/2014,3,2.5,1509,1418,3,0,0,3,8,1509,0,2014,0,98133,47.7047,-122.34,1509,1991,4.1
